Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,RELIANCE.NS,TCS.NS,^NSEI,RELIANCE.NS,TCS.NS,^NSEI,RELIANCE.NS,TCS.NS,^NSEI,RELIANCE.NS,TCS.NS,^NSEI,RELIANCE.NS,TCS.NS,^NSEI
Date,,,,,,,,,,,,,,,
2024-03-04,1496.3250732421875,3826.923583984375,22405.599609375,1501.337897909408,3861.8100917321044,22440.900390625,1476.2982516112518,3822.422047413583,22358.30078125,1479.5243736818861,3849.712426845909,22403.5,10024420,1749271,298800.0
2024-03-05,1489.177978515625,3762.590576171875,22356.30078125,1496.3251528023525,3811.2628621841086,22416.900390625,1475.1320355384912,3732.4867597177044,22269.150390625,1494.712091681268,3809.387240696813,22371.25,7107668,2070859,296200.0
2024-03-06,1491.957275390625,3811.544189453125,22474.05078125,1497.9131926576536,3818.7652862706927,22497.19921875,1467.6372798835923,3712.276832263034,22224.349609375,1482.4773919378927,3745.662985779128,22327.5,7805676,1744204,312300.0
2024-03-07,1468.059326171875,3853.089111328125,22493.55078125,1492.056638756749,3867.5313044415575,22525.650390625,1464.7091224345347,3786.598195707899,22430.0,1491.9325571368477,3812.200473461429,22505.30078125,8315726,2688905,379900.0
2024-03-11,1455.8248291015625,3865.984375,22332.650390625,1478.060279979328,3894.7281839316047,22526.599609375,1452.747629113329,3834.70829378674,22307.25,1478.060279979328,3834.70829378674,22517.5,11277130,2304068,277900.0
2024-03-12,1464.5849609375,3931.53662109375,22335.69921875,1477.0675227494196,3966.8922650781215,22452.55078125,1454.261346490045,3864.7643209446364,22256.0,1455.8247263461558,3865.9837495151633,22334.44921875,9432678,4039801,299200.0
2024-03-13,1421.6527099609375,3890.976806640625,21997.69921875,1472.2034859914554,3977.25539574907,22446.75,1417.2850129833478,3874.9401512123873,21905.650390625,1468.9029635812572,3943.4942087066347,22432.19921875,13522134,2837260,493300.0
2024-03-14,1420.957763671875,3945.93212890625,22146.650390625,1437.8825438227764,3962.2499424114544,22204.599609375,1415.0266869213976,3831.8942638327107,21917.5,1429.1223094125826,3895.1497744818453,21982.55078125,18571102,2919608,426700.0
2024-03-15,1407.80517578125,3956.857666015625,22023.349609375,1422.694969713975,3975.3794267322946,22120.900390625,1402.5193474045138,3917.2351652419898,21931.69921875,1415.4733954219128,3931.865103264559,22064.849609375,19223818,3373143,661500.0
2024-03-18,1428.899169921875,3894.258544921875,22055.69921875,1431.1326391984185,3990.1496794717273,22123.69921875,1406.1178317705178,3861.7634989777794,21916.55078125,1409.56727675182,3953.1061605013683,21990.099609375,9169392,1526904,356300.0
2024-03-19,1414.778564453125,3729.95458984375,21817.44921875,1427.0378036957165,3805.6358684946754,21978.30078125,1406.8373411480031,3719.9200610190014,21793.099609375,1418.252849649116,3799.3056461900082,21946.44921875,8275764,8931209,344200.0
2024-03-20,1433.1427001953125,3723.95263671875,21839.099609375,1434.3835163859578,3768.1236148774233,21930.900390625,1413.562644941621,3713.9181074283624,21710.19921875,1417.4587350761735,3738.11367070717,21843.900390625,8488806,1817913,312400.0
2024-03-21,1440.3145751953125,3725.875,22011.94921875,1447.1887452733042,3759.120343748554,22080.94921875,1434.060934378195,3702.476668668117,21941.30078125,1441.8532357214951,3741.9116546616547,21989.900390625,13006936,3829582,353200.0
2024-03-22,1444.3348388671875,3667.68359375,22096.75,1449.2732629085037,3693.0983540468014,22180.69921875,1436.716179238339,3615.2600697944185,21883.30078125,1439.321893152815,3654.6481172474314,21932.19921875,19527608,5852485,388700.0
2024-03-26,1430.983642578125,3636.360595703125,22004.69921875,1441.7291835759677,3701.257043328138,22073.19921875,1428.4276096750873,3630.686795790637,21947.55078125,1434.3835274360674,3634.0160692068625,21947.900390625,11415906,3440925,328400.0
2024-03-27,1481.8818359375,3602.036865234375,22123.650390625,1488.979328303771,3652.7725134223638,22193.599609375,1436.368725370371,3591.2520426658625,22052.849609375,1437.3613782559069,3646.6767441445086,22053.94921875,16326644,1968575,409100.0
2024-03-28,1474.933349609375,3635.23583984375,22326.900390625,1494.8856495085238,3671.529069915745,22516.0,1467.786296896486,3601.6621693515754,22163.599609375,1481.90676076149,3610.6652440946027,22163.599609375,21854364,4311783,410500.0
2024-04-01,1473.8662109375,3673.170166015625,22462.0,1482.9985690062601,3688.690979343402,22529.94921875,1471.60790139039,3646.2550439346555,22427.75,1481.5095896793896,3655.3048258696854,22455.0,5013880,1569676,0.0
2024-04-02,1476.025146484375,3642.269287109375,22453.30078125,1483.0233977342266,3666.6993019354495,22497.599609375,1464.1629930776332,3632.140885633653,22388.150390625,1473.0968689675985,3648.0836677291272,22458.80078125,8910166,2142666,289500.0
2024-04-03,1460.7880859375,3701.820068359375,22434.650390625,1473.5436523631188,3733.4242418469757,22521.099609375,1458.1079713887636,3611.5088559037185,22346.5,1471.186101560143,3611.5088559037185,22385.69921875,7008292,3973090,309600.0
2024-04-04,1452.1767578125,3754.337646484375,22514.650390625,1468.8780939901114,3778.1110105154908,22619.0,1439.3466709144527,3690.519582126367,22303.80078125,1468.8780939901114,3728.6414957560305,22592.099609375,14490272,3394637,401000.0
2024-04-05,1449.3724365234375,3731.783203125,22513.69921875,1459.9938949751336,3753.1183964079287,22537.599609375,1445.3025839763254,3714.199252617092,22427.599609375,1450.1417667351745,3730.610939757806,22486.400390625,7442298,1636819,242200.0
2024-04-08,1475.057373046875,3725.5,22666.30078125,1480.0206375610207,3781.8622865716975,22697.30078125,1450.2658910334067,3713.7304297404708,22550.349609375,1452.226356281804,3735.3000761758317,22578.349609375,8357118,2302538,227600.0
2024-04-09,1452.896484375,3701.116943359375,22642.75,1478.8543827139295,3766.1072720566044,22768.400390625,1451.7549092714805,3680.954012876369,22612.25,1478.060211901015,3736.2379090370728,22765.099609375,7071414,1876992,232400.0
2024-04-10,1468.7044677734375,3736.846923828125,22753.80078125,1476.0749645358123,3742.05181846097,22775.69921875,1455.5766564963697,3674.341938785351,22673.69921875,1455.5766564963697,3710.353774320548,22720.25,9138330,2101965,276800.0
2024-04-12,1456.370849609375,3752.555419921875,22519.400390625,1475.5538200544618,3763.762440285618,22726.44921875,1452.3257159957793,3700.131896496917,22503.75,1465.0317226594827,3724.0460679227617,22677.400390625,15551012,4354821,357200.0
2024-04-15,1454.062744140625,3696.099609375,22272.5,1471.2356878788278,3811.4503293550783,22427.44921875,1435.6986653849476,3675.32719325435,22259.55078125,1450.2658952456557,3752.5557696224905,22339.05078125,12902062,4200329,355500.0
2024-04-16,1454.98095703125,3631.953125,22147.900390625,1460.3661473678603,3684.376648663715,22213.75,1440.2649265731254,3622.6219548397376,22079.44921875,1442.6720371000315,3659.337150142385,22125.30078125,9366184,3051420,317300.0
2024-04-18,1453.5665283203125,3621.824951171875,21995.849609375,1475.0823301585979,3691.2229435040135,22326.5,1448.628103973215,3610.571222685582,21961.69921875,1452.7476380801534,3635.704595429841,22212.349609375,19005692,3476284,456900.0
2024-04-19,1459.323974609375,3588.25146484375,22147.0,1463.1705049395248,3612.962869820078,22179.55078125,1432.4231028577299,3564.5248069516724,21777.650390625,1446.0720814485837,3599.3176775438415,21861.5,15741778,2957749,362500.0
2024-04-22,1468.9774169921875,3624.26318359375,22336.400390625,1471.9305352298081,3636.829754907987,22375.650390625,1457.0160218672338,3574.9342510854167,22198.150390625,1461.6317610616636,3598.3795176848753,22336.900390625,10350362,1728883,279300.0
2024-04-23,1448.603271484375,3633.735107421875,22368.0,1482.5272357774581,3652.772710601142,22447.55078125,1444.8561033979943,3620.5121138030436,22349.44921875,1468.1337674689391,3635.9390541705266,22447.05078125,14605554,1807586,231500.0
2024-04-24,1439.5205078125,3592.799560546875,22402.400390625,1457.7605053579202,3655.585938193527,22476.44921875,1438.8504186169605,3586.6099186323313,22384.0,1452.7475596039474,3648.083452943258,22421.55078125,10462776,1317312,235900.0
2024-04-25,1449.2484130859375,3612.63427734375,22570.349609375,1457.189636393573,3632.7502707587055,22625.94921875,1430.9091747445573,3573.9965228878514,22305.25,1431.9018276580116,3574.1840392334375,22316.900390625,15943926,2856271,475000.0
2024-04-26,1441.8780517578125,3583.703125,22419.94921875,1454.236532179651,3635.7046841917695,22620.400390625,1439.3467383348082,3566.07223748283,22385.55078125,1453.194198141131,3615.400944510773,22620.400390625,9413848,2039178,329900.0
2024-04-29,1454.2613525390625,3629.514892578125,22643.400390625,1457.1152296530197,3636.6423454168485,22655.80078125,1439.3467183436048,3581.6865473099597,22441.900390625,1439.3467183436048,3599.3174341023114,22475.55078125,7247974,1110693,292000.0
2024-04-30,1456.221923828125,3583.04638671875,22604.849609375,1472.178772035999,3640.3467125091584,22783.349609375,1452.1272302795285,3573.058794270598,22568.400390625,1457.214576809603,3631.2030581143713,22679.650390625,11474262,2203078,361900.0
2024-05-02,1455.775146484375,3623.044189453125,22648.19921875,1466.4708844514234,3630.3591588386275,22710.5,1453.3679147531318,3543.095825813969,22567.849609375,1461.1850562736174,3543.095825813969,22567.849609375,14512646,2491044,445900.0
2024-05-03,1423.46435546875,3604.3818359375,22475.849609375,1464.1134460205978,3651.4601199418653,22794.69921875,1405.7455242326487,3561.4302856696127,22348.05078125,1460.1925152681529,3648.2244896065395,22766.349609375,17226958,2962234,438100.0
2024-05-06,1409.095703125,3677.20263671875,22442.69921875,1429.4202480421582,3694.927167103904,22588.80078125,1407.5818831415143,3613.384573734727,22409.44921875,1424.9533097670264,3613.384573734727,22561.599609375,7394208,2053831,320300.0
2024-05-07,1391.17822265625,3731.501953125,22302.5,1410.311631866643,3739.9891860111734,22499.05078125,1381.772860502106,3670.1222867238534,22232.05078125,1405.571689953147,3686.3464581217104,22489.75,14517472,2062112,297800.0
2024-05-08,1408.1278076171875,3729.62646484375,22302.5,1422.42191231512,3736.519465528825,22368.650390625,1387.2324157830615,3693.6615594889295,22185.19921875,1387.2324157830615,3714.6684289785862,22231.19921875,9439002,1247685,277400.0
2024-05-09,1383.8822021484375,3713.91796875,21957.5,1413.2895438420787,3724.0463703208047,22307.75,1379.7875090012217,3666.886852709913,21932.400390625,1402.6185253372132,3715.6060738380834,22224.80078125,11009612,1726486,331300.0
2024-05-10,1397.0845947265625,3651.7412109375,22055.19921875,1399.6406275450738,3726.484911351382,22131.30078125,1377.8766636438304,3643.4417231221314,21950.30078125,1386.4879762578594,3716.1689930361385,21990.94921875,10505096,1672489,265800.0
2024-05-13,1392.394287109375,3702.289306640625,22104.05078125,1396.6379028351905,3709.0414982162547,22131.650390625,1373.8317248456565,3629.327584853832,21821.05078125,1389.6149314683873,3642.925840662716,22027.94921875,8456620,931326,278200.0
2024-05-14,1409.6416015625,3658.58740234375,22217.849609375,1416.5901722719507,3700.4138550943817,22270.05078125,1389.7389824487905,3650.8035270075748,22081.25,1390.681954289976,3691.2232635754413,22112.900390625,7188300,1058317,230200.0
2024-05-15,1405.86962890625,3639.08056640625,22200.55078125,1419.468926315315,3682.7357004952323,22297.55078125,1402.6435067088078,3634.485385536964,22151.75,1410.063563528233,3661.6818959693137,22255.599609375,5046534,1115021,231900.0
2024-05-16,1414.8778076171875,3684.94189453125,22403.849609375,1417.0120356183081,3693.018499850829,22432.25,1387.75361519461,3630.6731306245456,22054.55078125,1408.1278405018506,3675.6374588606977,22319.19921875,14711774,2599399,368900.0
2024-05-17,1425.15185546875,3621.794189453125,22466.099609375,1426.6408349602225,3702.9375501529057,22502.150390625,1402.8668442157614,3617.9211268075583,22345.650390625,1412.5948920294334,3701.992923226846,22415.25,10916476,2765804,242700.0
2024-05-21,1425.57373046875,3608.66357421875,22529.05078125,1431.231803864575,3631.8542103330115,22591.099609375,1415.1260338425998,3599.0757035999536,22404.55078125,1415.1260338425998,3618.487832180219,22404.55078125,11176128,1908117,347600.0
2024-05-22,1449.91845703125,3619.810302734375,22597.80078125,1457.9837617014118,3628.548101612322,22629.5,1425.722543020764,3606.160490071024,22483.150390625,1425.722543020764,3622.644183451547,22576.599609375,10281604,1311168,290300.0
2024-05-23,1475.1319580078125,3677.857666015625,22967.650390625,1481.2615172416956,3688.7681531563644,22993.599609375,1444.3100355832012,3613.6703123942825,22577.44921875,1447.8340020088174,3628.264752304816,22614.099609375,14608260,2095742,369800.0
2024-05-24,1469.37451171875,3636.341552734375,22957.099609375,1477.5638984586112,3668.742304212367,23026.400390625,1465.2549777906743,3631.429538571892,22908.0,1472.724715385057,3663.4995783587715,22930.75,7094776,1309452,261900.0
2024-05-27,1455.4774169921875,3634.027099609375,22932.44921875,1473.990419113941,3691.9327769001197,23110.80078125,1450.8119965034373,3628.642772199506,22871.19921875,1469.3497180106694,3641.536837624862,23038.94921875,6629010,1841538,260000.0
2024-05-28,1445.501220703125,3627.272705078125,22888.150390625,1467.637430621861,3655.706066734782,22998.55078125,1442.0766163922278,3617.9209911096164,22858.5,1457.2145743340495,3644.370544047232,22977.150390625,7820162,1801993,217900.0
2024-05-29,1430.1895751953125,3593.030029296875,22704.69921875,1447.287997987601,3635.774396680819,22825.5,1427.8815843874524,3589.582233347775,22685.44921875,1435.8724890871501,3635.774396680819,22762.75,7383556,1568095,269900.0
2024-05-30,1414.3814697265625,3529.220458984375,22488.650390625,1429.817270893488,3584.2920197241397,22705.75,1409.6663684202383,3509.7137762005277,22417.0,1424.9532474164846,3567.855604818015,22617.44921875,13206858,2919230,373400.0
2024-05-31,1419.8907470703125,3467.677978515625,22530.69921875,1431.653659822201,3542.1618998121,22653.75,1411.800601617005,3451.430442400017,22465.099609375,1420.7841589242364,3532.904510318457,22568.099609375,31069832,10956800,572100.0
2024-06-03,1499.228515625,3497.8115234375,23263.900390625,1503.3728901534053,3543.814803588551,23338.69921875,1448.2806515244756,3491.340737451897,23062.30078125,1472.1043222829317,3526.103050659108,23337.900390625,21527942,2156773,569400.0
2024-06-04,1387.0091552734375,3509.2890625,21884.5,1487.0437791255476,3537.6278705417226,23179.5,1349.3131842665355,3392.627636061575,21281.44921875,1487.0437791255476,3495.1196584791387,23179.5,36709098,3395997,1006100.0
2024-06-05,1410.3116455078125,3538.99755859375,22620.349609375,1420.6352601794422,3574.2794671048623,22670.400390625,1373.9308915121778,3495.1196832887176,21791.94921875,1411.5524616660985,3510.2337143515874,22128.349609375,17464890,2799670,638500.0
2024-06-06,1421.0819091796875,3618.299072265625,22821.400390625,1433.0929853880773,3627.2730285268212,22910.150390625,1410.9072166555904,3534.321826449053,22642.599609375,1424.4569533735907,3571.634591956132,22798.599609375,17855722,4328036,480400.0
2024-06-07,1459.1500244140625,3678.32958984375,23290.150390625,1461.1850112482903,3698.2140306925203,23320.19921875,1416.0193060772324,3624.8165722996846,22789.05078125,1418.004611799037,3624.8165722996846,22821.849609375,18558696,4552445,473600.0
2024-06-10,1460.5894775390625,3645.031494140625,23259.19921875,1482.3781598703026,3689.617834286387,23411.900390625,1457.2888339961758,3629.161717309955,23227.150390625,1459.150058153404,3679.321494112552,23319.150390625,9251760,1734661,304400.0
2024-06-11,1445.9727783203125,3638.79736328125,23264.849609375,1462.847878399236,3665.1050839975637,23389.44921875,1443.9874724286744,3628.3119124726636,23206.650390625,1458.20717740815,3632.0904200618043,23283.75,11774902,1419898,305200.0
2024-06-12,1452.57373046875,3619.4794921875,23322.94921875,1465.155654220818,3677.9047569591216,23441.94921875,1444.4837064170613,3615.5121054162055,23295.94921875,1446.7915758989445,3659.8622913039767,23344.44921875,10081742,2177001,295600.0
2024-06-13,1454.4847412109375,3663.404541015625,23398.900390625,1461.433311890669,3674.598461482482,23481.05078125,1449.3725542618724,3638.7026410361236,23353.900390625,1461.1851486521073,3643.236896058969,23480.94921875,9181160,1932323,268300.0
2024-06-14,1466.6944580078125,3619.857421875,23465.599609375,1468.8038455887872,3673.6538756786167,23490.400390625,1446.518713499826,3616.031636949793,23334.25,1459.199879544848,3673.6538756786167,23464.94921875,8157998,1860730,223100.0
2024-06-18,1470.1439208984375,3603.84619140625,23557.900390625,1476.4720837189377,3629.256562858962,23579.05078125,1460.5399547367645,3584.9063758687394,23499.69921875,1476.4224025999808,3614.1898098741085,23570.80078125,7196766,1774045,272200.0
2024-06-19,1447.9332275390625,3591.188232421875,23516.0,1476.571240472528,3621.558127260561,23664.0,1445.3026730272272,3582.922746603089,23412.900390625,1476.571240472528,3615.7012556686554,23629.849609375,8725874,1509050,328800.0
2024-06-20,1462.87255859375,3577.538330078125,23567.0,1471.9553570393568,3598.9813152014426,23624.0,1439.4459739347105,3570.737062326571,23442.599609375,1448.2806091505108,3585.8038156912176,23586.150390625,16113776,2846526,280300.0
2024-06-21,1443.515869140625,3599.73681640625,23501.099609375,1463.8652545834836,3663.074093663598,23667.099609375,1429.9909727182371,3587.7401013764106,23398.19921875,1462.7982011333013,3615.087002922448,23661.150390625,31170360,4642195,609900.0
2024-06-24,1430.88427734375,3605.45166015625,23537.849609375,1438.8503408924523,3643.425611853127,23558.099609375,1426.9385064042085,3581.3636764636767,23350.0,1434.9045699529108,3597.8473681995324,23382.30078125,8878386,1702154,239400.0
2024-06-25,1443.46630859375,3625.90283203125,23721.30078125,1445.2282918111714,3634.593352796922,23754.150390625,1430.4128980926341,3582.875033532891,23562.05078125,1432.3982039886682,3605.6406325261373,23577.099609375,7045386,1338808,298100.0
2024-06-26,1502.9013671875,3642.339599609375,23868.80078125,1507.8149506909176,3652.8248194664434,23889.900390625,1434.5075565031482,3628.3117983770853,23670.44921875,1435.425808927042,3631.6179924136177,23723.099609375,22014882,1639845,287800.0
2024-06-27,1519.3050537109375,3716.303466796875,24044.5,1526.2039433921725,3723.7188794930803,24087.44921875,1494.935374795845,3606.6797101565076,23805.400390625,1502.6284353235128,3618.865303738709,23881.55078125,28383030,4526556,515200.0
2024-06-28,1553.89892578125,3687.964599609375,24010.599609375,1569.3842873036351,3740.7220982180547,24174.0,1519.7764812043604,3682.0136353141756,23985.80078125,1519.7764812043604,3700.858893699783,24085.900390625,28957336,2731571,354800.0
2024-07-01,1548.6875,3757.91455078125,24141.94921875,1567.7960689891884,3780.113282123888,24164.0,1544.2454023527885,3668.9307461619287,23992.69921875,1551.0450507194453,3668.9307461619287,23992.94921875,7724306,2658723,0.0
2024-07-02,1553.675537109375,3794.9443359375,24123.849609375,1561.939323957406,3800.6120978156096,24236.349609375,1545.5605512562322,3762.024224068573,24056.400390625,1557.968712393485,3772.4623983184556,24228.75,7749246,2307449,0.0
2024-07-03,1541.019287109375,3745.681640625,24286.5,1563.4283787351976,3803.162277059337,24309.150390625,1531.440162014497,3735.9992153513335,24207.099609375,1554.8170660210362,3797.399960989219,24291.75,9049620,1821198,0.0
2024-07-04,1542.6075439453125,3798.29736328125,24302.150390625,1555.983518377374,3823.2356509992096,24401.0,1539.4062623766438,3761.598747788845,24281.0,1545.5606622734106,3778.3658747158024,24369.94921875,6837176,2518001,251200.0
2024-07-05,1576.9532470703125,3789.654052734375,24323.849609375,1586.755694667964,3803.7761780539627,24363.0,1536.6267221432645,3767.171887521997,24168.849609375,1542.4088769403465,3787.953678275629,24213.349609375,12269710,1668616,298400.0
2024-07-08,1589.1380615234375,3772.083740234375,24320.55078125,1596.9800437158895,3808.0268365618135,24344.599609375,1570.8980643748457,3757.772736278706,24240.55078125,1577.325467706802,3799.289038549238,24329.44921875,9500806,1758882,266300.0
2024-07-09,1578.5911865234375,3764.810546875,24433.19921875,1588.7410386525216,3785.0727479543702,24443.599609375,1568.887979750272,3754.9865192673674,24331.900390625,1585.8623208770043,3764.3382334203675,24351.0,6960002,1305801,250500.0
2024-07-10,1572.5855712890625,3692.688232421875,24324.44921875,1585.7630632323035,3781.624995321451,24461.05078125,1551.6654591589945,3685.9342421919528,24141.80078125,1583.2814308954767,3763.1102154389605,24459.849609375,7134578,2669716,292300.0
2024-07-11,1569.036865234375,3706.4326171875,24315.94921875,1592.4634499565013,3759.615159156207,24402.650390625,1558.9614138424095,3679.8887389846327,24193.75,1575.8365135146928,3713.3284398600626,24396.55078125,11940946,4872189,306400.0
2024-07-12,1584.9937744140625,3952.272216796875,24502.150390625,1593.3569240772113,3967.3862483978237,24592.19921875,1562.9320865975437,3751.3971521774197,24331.150390625,1572.8586162043875,3759.6153607360716,24387.94921875,12924784,13509164,325800.0
2024-07-15,1585.4901123046875,3938.338623046875,24586.69921875,1594.0517441522056,4005.2180225102193,24635.05078125,1573.8512804915936,3926.8610373129627,24522.75,1592.6620057625546,4001.156311371623,24587.599609375,5329688,4848030,305400.0
2024-07-16,1564.669189453125,3947.076171875,24613.0,1588.24469666931,3962.284294879995,24661.25,1557.5965372882695,3915.3836649055647,24587.650390625,1581.792452589091,3940.9831443093085,24615.900390625,9386838,2029521,283200.0
2024-07-18,1575.0177001953125,4076.583984375,24800.849609375,1582.1895936713806,4085.5108920932958,24837.75,1546.3795650620239,3929.6474707764414,24504.44921875,1564.4210812674708,3929.6474707764414,24543.80078125,12298374,5613364,350900.0
2024-07-19,1543.7242431640625,4073.60205078125,24530.900390625,1578.293333314245,4126.955499689888,24854.80078125,1541.3915329908289,4057.3641651955472,24508.150390625,1574.3475621142547,4087.8043639433604,24853.80078125,13140390,3903354,343800.0
2024-07-22,1489.6495361328125,4059.352294921875,24509.25,1526.203933085127,4090.2187458114163,24595.19921875,1488.2597977476694,4038.1907573413023,24362.30078125,1525.9557698439748,4071.282329598796,24445.75,19674376,1896386,324200.0
2024-07-23,1476.96826171875,4073.554931640625,24479.05078125,1494.6870915999891,4129.748843691779,24582.55078125,1452.2511804820083,4039.421761308917,24074.19921875,1489.9719903646578,4055.233855032219,24568.900390625,18052044,2365208,436400.0
2024-07-24,1484.7109375,4077.24755859375,24413.5,1498.4095963901725,4108.350718063942,24504.25,1465.552808673545,4041.1264332081723,24307.25,1474.0895996286229,4059.494666466346,24444.94921875,11913362,1809793,366600.0
2024-07-25,1481.435302734375,4092.6328125,24406.099609375,1489.4509269223795,4112.042638447079,24426.150390625,1466.2228234080762,4046.901553853059,24210.80078125,1470.1190347480779,4066.595241107577,24230.94921875,12519876,2810342,391800.0
2024-07-26,1497.9381103515625,4154.5078125,24834.849609375,1501.3131545447015,4187.2679052166895,24861.150390625,1479.4002684339398,4106.4090376287495,24410.900390625,1481.4352554076795,4118.670552129421,24423.349609375,9859940,3552210,383800.0
2024-07-29,1508.931640625,4148.11669921875,24836.099609375,1516.2772962786503,4195.362964674367,24999.75,1500.6678537480493,4138.553716676068,24774.599609375,1500.8414953005092,4180.21383187482,24943.30078125,7538550,1746803,355000.0
2024-07-30,1502.0328369140625,4133.20458984375,24857.30078125,1513.7957501477324,4164.118198879963,24971.75,1498.9059558839842,4097.177778242139,24798.650390625,1505.8793670988641,4157.585227320139,24839.400390625,8228208,1797906,385000.0
2024-07-31,1494.364501953125,4152.1416015625,24951.150390625,1499.3524857083617,4179.267930989599,24984.599609375,1490.1208866802617,4113.937281411375,24856.5,1492.9499231376883,4118.671386453276,24886.69921875,10057346,2330091,333600.0
2024-08-01,1504.1671142578125,4163.26611328125,25010.900390625,1506.8472288436842,4184.285259071731,25078.30078125,1493.2479314401046,4132.920227203137,24956.400390625,1500.8913109431162,4165.443616342355,25030.94921875,10764222,2202244,431300.0
2024-08-02,1488.309326171875,4055.281005859375,24717.69921875,1498.2358556077295,4164.118251496919,24851.900390625,1482.303848567256,4042.9251782382544,24686.849609375,1493.9426800961044,4132.873162297419,24789.0,10268248,2811282,345000.0
2024-08-05,1436.69140625,3934.087890625,24055.599609375,1472.997761203301,4013.5736879846177,24350.05078125,1422.7198642160924,3891.907205581687,23893.69921875,1469.126390399314,4013.5736879846177,24302.849609375,17046704,2787771,487000.0
2024-08-06,1445.352294921875,3949.37939453125,23992.55078125,1466.6446510309138,4031.7999662691227,24382.599609375,1440.6619130584993,3939.532087639672,23960.400390625,1444.4588830824964,3949.14268931395,24189.849609375,10236186,2203067,312300.0
2024-08-07,1454.062744140625,3977.073974609375,24297.5,1461.6814036613468,4019.207504026678,24337.69921875,1450.7622216985117,3957.995163908957,24184.900390625,1458.2071184913539,4003.1587050867174,24289.400390625,8174568,1237666,317600.0
2024-08-08,1438.4781494140625,3950.656982421875,24117.0,1454.2365143735713,4006.9456644536194,24340.5,1435.3017085687702,3938.7745661925937,24079.69921875,1446.8164580997684,3958.657803185393,24248.55078125,12387192,2441283,311900.0
2024-08-09,1463.46826171875,4003.867919921875,24367.5,1465.6520496932055,4027.4436622105723,24419.75,1445.3026646483625,3981.901495387996,24311.19921875,1449.2732763644294,3992.7427770169784,24386.849609375,6249776,1302536,215100.0
2024-08-12,1449.8936767578125,3972.52880859375,24347.0,1462.1777566892652,4013.573584922349,24472.80078125,1447.0397996020206,3963.723559610809,24212.099609375,1459.199797918004,4005.0521972685856,24320.05078125,8184584,936912,279900.0
2024-08-13,1452.8717041015625,3973.76025390625,24139.0,1459.2742672925806,4008.8397841438527,24359.94921875,1447.28803114191,3960.5519171170845,24116.5,1450.0178268110735,3988.956544779889,24342.349609375,6265064,1495593,239700.0
2024-08-14,1451.109619140625,4066.832275390625,24143.75,1461.1850703208015,4077.2001486736017,24196.5,1443.0194737625147,3965.42766940822,24099.69921875,1452.7972017764512,3985.1689766880017,24184.400390625,6267466,3226545,303300.0
2024-08-16,1467.339599609375,4181.20751953125,24541.150390625,1469.5235088888628,4191.575391499624,24563.900390625,1447.3377388233519,4095.0944511200714,24204.5,1457.8598362701878,4118.670194945417,24334.849609375,9416902,3457058,271600.0
2024-08-19,1482.4791259765625,4251.2255859375,24572.650390625,1492.3397678065596,4255.249574521071,24638.80078125,1474.6105280885965,4156.87498137627,24522.94921875,1476.6025720306277,4185.894947757169,24636.349609375,13797742,2055210,243600.0
2024-08-20,1489.9990234375,4282.7548828125,24698.849609375,1497.9423959482733,4322.23750010525,24734.30078125,1484.0976661921165,4260.694140300903,24607.19921875,1491.268975771349,4265.428244901237,24648.900390625,8411808,2212298,238300.0
2024-08-21,1492.7132568359375,4309.45458984375,24770.19921875,1501.8766102174725,4317.502566118313,24787.94921875,1484.072717714687,4253.6393224018875,24654.5,1487.30978907883,4277.736095114591,24680.55078125,7769996,1896990,257100.0
2024-08-22,1492.1654052734375,4262.58740234375,24811.5,1500.5070892244864,4318.402675534502,24867.349609375,1484.720165407205,4258.042847258311,24784.44921875,1497.0210123494212,4317.5030108146375,24863.400390625,10445782,1829872,220300.0
2024-08-23,1494.008056640625,4226.513671875,24823.150390625,1505.3128818837536,4266.374923745363,24858.400390625,1492.4642955105633,4218.087058430003,24771.650390625,1497.768063961028,4260.6939984141445,24845.400390625,9249654,1809253,206800.0
2024-08-26,1506.5828857421875,4263.013671875,25010.599609375,1516.941539085057,4310.0703901887255,25043.80078125,1497.021098650585,4246.491463306979,24874.69921875,1500.9802618699923,4250.278746663329,24906.099609375,8816114,1844164,210300.0
2024-08-27,1494.481201171875,4257.99560546875,25017.75,1507.4544123852302,4270.162346746741,25073.099609375,1493.485179145279,4248.1959164894,24973.650390625,1504.4912711730515,4265.428242149461,25024.80078125,6251156,930697,223300.0
2024-08-28,1492.33984375,4266.42138671875,25052.349609375,1501.4782728482842,4319.869602119113,25129.599609375,1487.0608784010915,4220.263875901587,24964.650390625,1499.0131426615155,4259.509780281284,25030.80078125,9610286,1848058,220400.0
2024-08-29,1514.874755859375,4271.8662109375,25151.94921875,1530.885760314005,4313.715878264525,25192.900390625,1488.0568158159556,4222.821074859477,24998.5,1497.1205913811584,4222.821074859477,25035.30078125,38335358,2133641,354000.0
2024-08-30,1503.6197509765625,4311.58544921875,25235.900390625,1533.599989641746,4348.038051973605,25268.349609375,1497.3447635789732,4249.14242918416,25199.400390625,1527.89778785993,4260.693828489569,25249.69921875,41620730,3637222,638200.0
